25
0,1,10.0
0,2,20.0
0,3,30.0
0,4,40.0
0,5,10.0
0,6,14.14
0,7,22.36
0,8,31.62
0,9,41.23
0,10,20.0
0,11,22.36
0,12,28.28
0,13,36.06
0,14,44.72
0,15,30.0
0,16,31.62
0,17,36.06
0,18,42.43
0,19,50.0
0,20,40.0
0,21,41.23
0,22,44.72
0,23,50.0
0,24,56.57
1,0,10.0
1,2,10.0
1,3,20.0
1,4,30.0
1,5,14.14
1,6,10.0
1,7,14.14
1,8,22.36
1,9,31.62
1,10,22.36
1,11,20.0
1,12,22.36
1,13,28.28
1,14,36.06
1,15,31.62
1,16,30.0
1,17,31.62
1,18,36.06
1,19,42.43
1,20,41.23
1,21,40.0
1,22,41.23
1,23,44.72
1,24,50.0
2,0,20.0
2,1,10.0
2,3,10.0
2,4,20.0
2,5,22.36
2,6,14.14
2,7,10.0
2,8,14.14
2,9,22.36
2,10,28.28
2,11,22.36
2,12,20.0
2,13,22.36
2,14,28.28
2,15,36.06
2,16,31.62
2,17,30.0
2,18,31.62
2,19,36.06
2,20,44.72
2,21,41.23
2,22,40.0
2,23,41.23
2,24,44.72
3,0,30.0
3,1,20.0
3,2,10.0
3,4,10.0
3,5,31.62
3,6,22.36
3,7,14.14
3,8,10.0
3,9,14.14
3,10,36.06
3,11,28.28
3,12,22.36
3,13,20.0
3,14,22.36
3,15,42.43
3,16,36.06
3,17,31.62
3,18,30.0
3,19,31.62
3,20,50.0
3,21,44.72
3,22,41.23
3,23,40.0
3,24,41.23
4,0,40.0
4,1,30.0
4,2,20.0
4,3,10.0
4,5,41.23
4,6,31.62
4,7,22.36
4,8,14.14
4,9,10.0
4,10,44.72
4,11,36.06
4,12,28.28
4,13,22.36
4,14,20.0
4,15,50.0
4,16,42.43
4,17,36.06
4,18,31.62
4,19,30.0
4,20,56.57
4,21,50.0
4,22,44.72
4,23,41.23
4,24,40.0
5,0,10.0
5,1,14.14
5,2,22.36
5,3,31.62
5,4,41.23
5,6,10.0
5,7,20.0
5,8,30.0
5,9,40.0
5,10,10.0
5,11,14.14
5,12,22.36
5,13,31.62
5,14,41.23
5,15,20.0
5,16,22.36
5,17,28.28
5,18,36.06
5,19,44.72
5,20,30.0
5,21,31.62
5,22,36.06
5,23,42.43
5,24,50.0
6,0,14.14
6,1,10.0
6,2,14.14
6,3,22.36
6,4,31.62
6,5,10.0
6,7,10.0
6,8,20.0
6,9,30.0
6,10,14.14
6,11,10.0
6,12,14.14
6,13,22.36
6,14,31.62
6,15,22.36
6,16,20.0
6,17,22.36
6,18,28.28
6,19,36.06
6,20,31.62
6,21,30.0
6,22,31.62
6,23,36.06
6,24,42.43
7,0,22.36
7,1,14.14
7,2,10.0
7,3,14.14
7,4,22.36
7,5,20.0
7,6,10.0
7,8,10.0
7,9,20.0
7,10,22.36
7,11,14.14
7,12,10.0
7,13,14.14
7,14,22.36
7,15,28.28
7,16,22.36
7,17,20.0
7,18,22.36
7,19,28.28
7,20,36.06
7,21,31.62
7,22,30.0
7,23,31.62
7,24,36.06
8,0,31.62
8,1,22.36
8,2,14.14
8,3,10.0
8,4,14.14
8,5,30.0
8,6,20.0
8,7,10.0
8,9,10.0
8,10,31.62
8,11,22.36
8,12,14.14
8,13,10.0
8,14,14.14
8,15,36.06
8,16,28.28
8,17,22.36
8,18,20.0
8,19,22.36
8,20,42.43
8,21,36.06
8,22,31.62
8,23,30.0
8,24,31.62
9,0,41.23
9,1,31.62
9,2,22.36
9,3,14.14
9,4,10.0
9,5,40.0
9,6,30.0
9,7,20.0
9,8,10.0
9,10,41.23
9,11,31.62
9,12,22.36
9,13,14.14
9,14,10.0
9,15,44.72
9,16,36.06
9,17,28.28
9,18,22.36
9,19,20.0
9,20,50.0
9,21,42.43
9,22,36.06
9,23,31.62
9,24,30.0
10,0,20.0
10,1,22.36
10,2,28.28
10,3,36.06
10,4,44.72
10,5,10.0
10,6,14.14
10,7,22.36
10,8,31.62
10,9,41.23
10,11,10.0
10,12,20.0
10,13,30.0
10,14,40.0
10,15,10.0
10,16,14.14
10,17,22.36
10,18,31.62
10,19,41.23
10,20,20.0
10,21,22.36
10,22,28.28
10,23,36.06
10,24,44.72
11,0,22.36
11,1,20.0
11,2,22.36
11,3,28.28
11,4,36.06
11,5,14.14
11,6,10.0
11,7,14.14
11,8,22.36
11,9,31.62
11,10,10.0
11,12,10.0
11,13,20.0
11,14,30.0
11,15,14.14
11,16,10.0
11,17,14.14
11,18,22.36
11,19,31.62
11,20,22.36
11,21,20.0
11,22,22.36
11,23,28.28
11,24,36.06
12,0,28.28
12,1,22.36
12,2,20.0
12,3,22.36
12,4,28.28
12,5,22.36
12,6,14.14
12,7,10.0
12,8,14.14
12,9,22.36
12,10,20.0
12,11,10.0
12,13,10.0
12,14,20.0
12,15,22.36
12,16,14.14
12,17,10.0
12,18,14.14
12,19,22.36
12,20,28.28
12,21,22.36
12,22,20.0
12,23,22.36
12,24,28.28
13,0,36.06
13,1,28.28
13,2,22.36
13,3,20.0
13,4,22.36
13,5,31.62
13,6,22.36
13,7,14.14
13,8,10.0
13,9,14.14
13,10,30.0
13,11,20.0
13,12,10.0
13,14,10.0
13,15,31.62
13,16,22.36
13,17,14.14
13,18,10.0
13,19,14.14
13,20,36.06
13,21,28.28
13,22,22.36
13,23,20.0
13,24,22.36
14,0,44.72
14,1,36.06
14,2,28.28
14,3,22.36
14,4,20.0
14,5,41.23
14,6,31.62
14,7,22.36
14,8,14.14
14,9,10.0
14,10,40.0
14,11,30.0
14,12,20.0
14,13,10.0
14,15,41.23
14,16,31.62
14,17,22.36
14,18,14.14
14,19,10.0
14,20,44.72
14,21,36.06
14,22,28.28
14,23,22.36
14,24,20.0
15,0,30.0
15,1,31.62
15,2,36.06
15,3,42.43
15,4,50.0
15,5,20.0
15,6,22.36
15,7,28.28
15,8,36.06
15,9,44.72
15,10,10.0
15,11,14.14
15,12,22.36
15,13,31.62
15,14,41.23
15,16,10.0
15,17,20.0
15,18,30.0
15,19,40.0
15,20,10.0
15,21,14.14
15,22,22.36
15,23,31.62
15,24,41.23
16,0,31.62
16,1,30.0
16,2,31.62
16,3,36.06
16,4,42.43
16,5,22.36
16,6,20.0
16,7,22.36
16,8,28.28
16,9,36.06
16,10,14.14
16,11,10.0
16,12,14.14
16,13,22.36
16,14,31.62
16,15,10.0
16,17,10.0
